"","Site1","Site2","Treatment","Block","PointID","Observer","Date","Year1","Year2","TimeofSurvey","Noise","Sky","Wind","Species","Time1","Time2","Time3","Time4","Time5","Distance","Sex","Detection"
"5072","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"BLJA",1,0,0,1,0,">100","U","C"
"5073","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"BTNW",1,1,0,0,1,"75-100","M","S"
"5074","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"BTNW",1,1,0,1,1,"75-100","M","S"
"5075","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"VEER",1,1,0,1,0,"50-75","U","C"
"5076","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"INBU",1,0,0,1,1,"75-100","M","S"
"5077","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"BLJA",1,0,0,1,1,">100","U","C"
"5078","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"WOTH",0,1,1,1,1,">100","M","S/C"
"5079","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"OVEN",0,1,0,1,0,"75-100","M","S"
"5080","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"COYE",0,1,0,1,0,"50-75","M","S"
"5081","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"VEER",0,1,1,1,0,"75-100","U","C"
"5082","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"SCTA",0,1,0,1,0,"75-100","M","S/C"
"5083","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"BTNW",0,1,1,0,0,"75-100","M","S"
"5084","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"BTNW",0,1,1,1,0,">100","M","S"
"5085","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"WOTH",0,0,1,1,1,">100","M","S/C"
"5086","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"DEJU",0,0,1,0,1,"75-100","M","S"
"5087","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"OVEN",0,0,0,1,0,">100","M","S"
"5088","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"EATO",0,0,0,1,1,"25-50","U","C"
"5089","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"EATO",0,0,0,1,1,"25-50","U","C"
"5090","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"OVEN",0,0,0,1,0,"75-100","M","S"
"5091","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"WIWR",0,0,0,1,1,"75-100","M","S"
"5092","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"WIWR",0,0,0,1,0,">100","M","S"
"5093","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"COYE",0,0,0,1,1,">100","M","S"
"5094","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"INBU",0,0,0,0,1,">100","M","S"
"5095","LC","LC1","10020","ROW1","B","JJ","5/15/2018",2018,2,634,1,0,2,"DEJU",0,0,0,0,1,"0-25","M","S/V"
"5096","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"AMCR",1,0,0,0,0,">100","U","C"
"5097","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"KEWA",1,0,0,1,0,"75-100","M","S"
"5098","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"REVI",1,1,1,1,1,"75-100","M","S"
"5099","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"INBU",1,1,1,1,0,"75-100","M","S/V"
"5100","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"BAWW",1,1,0,0,0,"50-75","M","S"
"5101","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"BGGN",1,1,1,0,0,"50-75","M","S"
"5102","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"REVI",1,1,1,0,1,">100","M","S"
"5103","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"EATO",1,1,0,0,1,"75-100","U","C"
"5104","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"CHSP",1,1,0,0,0,"75-100","M","S"
"5105","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"BLJA",1,1,0,0,0,">100","U","C"
"5106","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"YTVI",1,0,1,1,0,"75-100","M","S"
"5107","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"YTWA",1,1,0,0,0,"75-100","M","S"
"5108","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"TUTI",1,1,1,0,0,"75-100","M","S"
"5109","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"WOTH",1,1,1,1,1,">100","M","S"
"5110","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"EATO",0,1,1,0,0,"75-100","M","S"
"5111","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"BWWA",0,1,0,1,0,"50-75","M","S"
"5112","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"YBCU",0,1,0,1,0,">100","M","S"
"5113","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"BHVI",0,1,0,0,1,"50-75","M","S"
"5114","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"CARW",0,1,0,0,1,"75-100","M","S"
"5115","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"SOSP",0,1,1,1,0,"75-100","M","S"
"5116","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"WOTH",0,1,1,1,1,">100","M","S"
"5117","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"AMGO",0,0,1,0,1,"50-75","U","C/F"
"5118","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"INBU",0,0,1,1,0,"75-100","M","S"
"5119","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"AMRE",0,0,1,1,1,"75-100","M","S"
"5120","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"AMRE",0,0,1,1,1,"50-75","M","S"
"5121","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"BGGN",0,0,0,1,0,"50-75","M","S"
"5122","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"AMRE",0,0,0,0,1,"50-75","M","S"
"5123","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"BHCO",0,0,0,0,1,"0-25","M","S"
"5124","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"BHCO",0,0,0,0,1,"0-25","U","C"
"5125","BM","BM1","CtlRw","ROW1","B","JJ","5/14/2018",2018,1,757,1,0,0,"BHCO",0,0,0,0,1,"0-25","U","C"
"5126","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"CHSP",1,1,0,1,1,"50-75","M","S"
"5127","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"FISP",1,1,0,0,0,">100","M","S"
"5128","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"TUTI",1,0,1,1,1,"75-100","M","S"
"5129","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"BAWW",1,1,0,0,1,"75-100","M","S"
"5130","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"TUTI",1,0,1,1,1,">100","M","S"
"5131","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"NOCA",1,1,1,0,0,"50-75","M","S"
"5132","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"AMRE",1,0,0,0,0,"75-100","M","S"
"5133","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"AMRE",1,0,0,0,0,"50-75","M","S"
"5134","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"OVEN",1,1,1,1,0,"75-100","M","S"
"5135","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"TUTI",1,0,1,1,1,">100","M","S"
"5136","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"BLJA",1,1,0,0,0,">100","U","C"
"5137","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"SOSP",1,1,1,0,1,"75-100","M","S"
"5138","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"BHCO",1,0,0,0,0,"75-100","U","C"
"5139","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"REVI",0,1,0,0,0,"75-100","M","S"
"5140","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"AMCR",0,1,1,1,1,">100","U","C"
"5141","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"BGGN",0,1,0,1,1,"50-75","M","S"
"5142","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"AMCR",0,1,1,1,1,">100","U","C"
"5143","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"WEWA",0,1,1,1,0,"75-100","M","S"
"5144","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"SOSP",0,0,1,0,0,"75-100","M","S"
"5145","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"MAWA",0,0,1,1,0,"75-100","M","S"
"5146","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"HOWA",0,0,1,1,1,"25-50","M","S"
"5147","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"YTWA",0,0,1,0,0,"75-100","M","S"
"5148","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"WOTH",0,0,1,1,1,">100","M","S"
"5149","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"YBCH",0,0,1,0,0,"75-100","M","S"
"5150","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"WOTH",0,0,0,1,0,">100","M","S"
"5151","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"INBU",0,0,0,1,0,"75-100","M","S"
"5152","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"EATO",0,0,0,1,1,"75-100","M","S"
"5153","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"OVEN",0,0,0,0,1,"50-75","M","S"
"5154","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"BGGN",0,0,0,0,1,"0-25","M","S"
"5155","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"EATO",0,0,0,0,1,"25-50","M","S"
"5156","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"RBWO",0,0,0,0,1,">100","U","C"
"5157","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"WBNU",0,0,0,0,1,"75-100","M","S"
"5158","BM","BM1","CtlRw","ROW1","A","JJ","5/14/2018",2018,1,827,0,0,0,"WBNU",0,0,0,0,1,"25-50","M","S"
"5159","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"BTNW",1,1,1,0,0,">100","M","S"
"5160","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"REVI",1,1,0,0,1,"75-100","M","S"
"5161","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"OVEN",1,1,1,1,1,">100","M","S"
"5162","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"BTNW",1,1,0,0,0,">100","M","S"
"5163","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"REVI",1,0,0,0,0,">100","M","S"
"5164","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"WOTH",1,0,0,0,0,">100","M","S"
"5165","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"AMCR",1,1,1,1,0,">100","U","C"
"5166","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"OVEN",1,1,1,1,1,">100","M","S"
"5167","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"OVEN",1,1,1,1,0,"75-100","M","S"
"5168","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"REVI",0,1,0,1,1,">100","M","S"
"5169","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"BLJA",0,1,0,0,0,">100","U","C"
"5170","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"BTNW",0,1,0,0,0,"50-75","M","S"
"5171","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"AMCR",0,1,1,1,0,">100","U","C"
"5172","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"OVEN",0,1,1,0,1,">100","M","S"
"5173","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"EATO",0,1,1,0,1,">100","M","S"
"5174","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"PIWO",0,0,0,1,0,">100","U","C"
"5175","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"PIWO",0,0,0,0,1,">100","U","C"
"5176","LC","LC2","5060","ROW2","A","MH","5/20/2018",2018,2,701,0,3,2,"EATO",0,0,0,0,1,"50-75","M","S"
"5177","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"OVEN",1,1,1,1,1,"75-100","M","S"
"5178","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"SCTA",1,1,0,0,0,">100","M","S"
"5179","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"EATO",1,0,0,1,0,">100","M","S"
"5180","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"EATO",1,0,0,0,0,"50-75","M","S"
"5181","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"OVEN",1,0,1,1,1,">100","M","S"
"5182","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"DOWO",1,0,0,0,0,"75-100","U","C"
"5183","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"SCTA",1,0,0,0,0,">100","M","S"
"5184","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"BTNW",1,0,1,1,0,">100","M","S"
"5185","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"OVEN",1,1,1,1,1,">100","M","S"
"5186","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"BTNW",0,1,0,0,1,">100","M","S"
"5187","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"WIWR",0,1,0,0,0,"50-75","M","S"
"5188","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"CORA",0,1,0,0,0,">100","U","V"
"5189","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"OVEN",0,1,1,0,1,">100","M","S"
"5190","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"SCTA",0,1,1,0,0,">100","M","S"
"5191","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"REVI",0,0,1,0,1,"75-100","M","S"
"5192","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"BLJA",0,0,0,1,0,">100","U","C"
"5193","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"BTNW",0,0,0,1,1,">100","M","S"
"5194","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"AMCR",0,0,0,0,1,">100","U","C"
"5195","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"EATO",0,0,0,0,1,"25-50","M","S"
"5196","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"COYE",0,0,0,0,1,"75-100","M","S"
"5197","LC","LC2","5060","ROW2","B","MH","5/20/2018",2018,2,716,0,3,2,"COYE",0,0,0,0,1,"75-100","M","S"
"5198","LC","LC2","CtlRw","ROW2","A","MH","5/20/2018",2018,2,836,1,2,1,"BTNW",1,1,1,0,0,"75-100","M","S"
"5199","LC","LC2","CtlRw","ROW2","A","MH","5/20/2018",2018,2,836,1,2,1,"BTNW",1,1,0,0,0,">100","M","S"
"5200","LC","LC2","CtlRw","ROW2","A","MH","5/20/2018",2018,2,836,1,2,1,"OVEN",1,0,1,1,0,">100","M","S"
"5201","LC","LC2","CtlRw","ROW2","A","MH","5/20/2018",2018,2,836,1,2,1,"BTNW",1,0,0,0,1,">100","M","S"
"5202","LC","LC2","CtlRw","ROW2","A","MH","5/20/2018",2018,2,836,1,2,1,"OVEN",1,1,0,1,1,">100","M","S"
"5203","LC","LC2","CtlRw","ROW2","A","MH","5/20/2018",2018,2,836,1,2,1,"REVI",1,0,0,1,1,"75-100","M","S"
"5204","LC","LC2","CtlRw","ROW2","A","MH","5/20/2018",2018,2,836,1,2,1,"REVI",1,1,1,1,1,">100","M","S"
"5205","LC","LC2","CtlRw","ROW2","A","MH","5/20/2018",2018,2,836,1,2,1,"OVEN",0,0,1,0,0,">100","M","S"
"5206","LC","LC2","CtlRw","ROW2","A","MH","5/20/2018",2018,2,836,1,2,1,"YBSA",0,0,1,0,0,">100","U","C"
"5207","LC","LC2","CtlRw","ROW2","A","MH","5/20/2018",2018,2,836,1,2,1,"BLJA",0,0,1,1,0,">100","U","C"
"5208","LC","LC2","CtlRw","ROW2","A","MH","5/20/2018",2018,2,836,1,2,1,"BLJA",0,0,1,1,0,">100","U","C"
"5209","LC","LC2","CtlRw","ROW2","A","MH","5/20/2018",2018,2,836,1,2,1,"COYE",0,0,0,1,0,"75-100","M","S"
"5210","LC","LC2","CtlRw","ROW2","A","MH","5/20/2018",2018,2,836,1,2,1,"BLJA",0,0,0,1,1,">100","U","C"
"5211","LC","LC2","CtlRw","ROW2","A","MH","5/20/2018",2018,2,836,1,2,1,"REVI",0,0,0,0,1,">100","M","S"
"5212","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"OVEN",1,1,1,0,0,">100","M","S"
"5213","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"COYE",1,0,1,0,0,"75-100","M","S"
"5214","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"OVEN",1,1,1,1,1,"75-100","M","S"
"5215","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"BLJA",1,0,0,0,0,">100","U","C"
"5216","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"BLJA",1,0,0,0,0,">100","U","C"
"5217","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"AMCR",1,0,0,0,0,">100","U","C"
"5218","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"WBNU",1,0,0,0,0,"75-100","U","C"
"5219","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"HETH",1,1,0,1,1,">100","M","S"
"5220","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"OVEN",1,0,0,1,1,">100","M","S"
"5221","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"BTNW",0,1,1,0,0,"75-100","M","S"
"5222","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"REVI",0,1,0,0,0,"50-75","M","S"
"5223","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"REVI",0,1,1,0,0,"75-100","M","S"
"5224","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"WOTH",0,1,1,0,0,">100","M","S"
"5225","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"OVEN",0,1,0,0,1,">100","M","S"
"5226","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"BRCR",0,0,1,0,0,"25-50","U","V"
"5227","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"BRCR",0,0,1,0,0,"75-100","U","C"
"5228","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"HETH",0,0,0,1,1,">100","M","S"
"5229","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"EATO",0,0,0,1,1,"75-100","M","S"
"5230","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"COYE",0,0,0,0,1,">100","M","S"
"5231","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"BTNW",0,0,0,0,1,">100","M","S"
"5232","LC","LC2","CtlRw","ROW2","B","MH","5/20/2018",2018,2,851,1,2,1,"SCTA",0,0,0,0,1,">100","M","S"
"5233","LC","LC2","10060","ROW2","A","MH","5/20/2018",2018,2,905,0,2,3,"OVEN",1,1,0,1,1,">100","M","S"
"5234","LC","LC2","10060","ROW2","A","MH","5/20/2018",2018,2,905,0,2,3,"HOWA",1,0,0,1,1,">100","M","S"
"5235","LC","LC2","10060","ROW2","A","MH","5/20/2018",2018,2,905,0,2,3,"OVEN",1,0,1,1,0,">100","M","S"
"5236","LC","LC2","10060","ROW2","A","MH","5/20/2018",2018,2,905,0,2,3,"OVEN",1,0,1,0,1,">100","M","S"
"5237","LC","LC2","10060","ROW2","A","MH","5/20/2018",2018,2,905,0,2,3,"REVI",1,0,0,0,1,">100","M","S"
"5238","LC","LC2","10060","ROW2","A","MH","5/20/2018",2018,2,905,0,2,3,"AMCR",1,0,0,0,0,">100","U","C"
"5239","LC","LC2","10060","ROW2","A","MH","5/20/2018",2018,2,905,0,2,3,"YBSA",0,1,0,0,0,">100","U","V/F"
"5240","LC","LC2","10060","ROW2","A","MH","5/20/2018",2018,2,905,0,2,3,"REVI",0,1,1,1,0,"50-75","M","S"
"5241","LC","LC2","10060","ROW2","A","MH","5/20/2018",2018,2,905,0,2,3,"BTNW",0,0,1,1,1,"75-100","M","S"
"5242","LC","LC2","10060","ROW2","A","MH","5/20/2018",2018,2,905,0,2,3,"BTNW",0,0,1,1,0,">100","M","S"
"5243","LC","LC2","10060","ROW2","A","MH","5/20/2018",2018,2,905,0,2,3,"BLJA",0,0,0,1,1,">100","U","C"
"5244","LC","LC2","10060","ROW2","A","MH","5/20/2018",2018,2,905,0,2,3,"BLJA",0,0,0,0,1,">100","U","C"
"5245","LC","LC2","10060","ROW2","A","MH","5/20/2018",2018,2,905,0,2,3,"BTNW",0,0,0,1,1,">100","M","S"
"5246","LC","LC2","10060","ROW2","B","MH","5/20/2018",2018,2,917,1,4,2,"HETH",1,1,1,1,1,">100","M","S"
"5247","LC","LC2","10060","ROW2","B","MH","5/20/2018",2018,2,917,1,4,2,"REVI",1,1,0,0,0,"50-75","M","S"
"5248","LC","LC2","10060","ROW2","B","MH","5/20/2018",2018,2,917,1,4,2,"BTBW",1,0,0,0,0,">100","M","S"
"5249","LC","LC2","10060","ROW2","B","MH","5/20/2018",2018,2,917,1,4,2,"BTNW",1,1,0,0,0,">100","M","S"
"5250","LC","LC2","10060","ROW2","B","MH","5/20/2018",2018,2,917,1,4,2,"OVEN",0,1,0,0,0,">100","M","S"
"5251","LC","LC2","10060","ROW2","B","MH","5/20/2018",2018,2,917,1,4,2,"REVI",0,0,1,0,0,">100","M","S"
"5252","LC","LC2","10060","ROW2","B","MH","5/20/2018",2018,2,917,1,4,2,"AMCR",0,0,1,1,0,">100","U","C"
"5253","LC","LC2","10060","ROW2","B","MH","5/20/2018",2018,2,917,1,4,2,"AMCR",0,0,1,1,0,">100","U","C"
"5254","LC","LC2","10060","ROW2","B","MH","5/20/2018",2018,2,917,1,4,2,"OVEN",0,0,1,0,1,">100","M","S"
"5255","LC","LC2","10060","ROW2","B","MH","5/20/2018",2018,2,917,1,4,2,"HETH",0,0,0,1,1,">100","M","S"
"5256","LC","LC2","10060","ROW2","B","MH","5/20/2018",2018,2,917,1,4,2,"BLJA",0,0,0,1,1,">100","U","C"
"5257","SJ","SJ","CtlRw","ROW1","B","JJ","5/11/2018",2018,2,634,1,3,0,"EATO",1,1,1,0,1,"75-100","U","C"
"5258","SJ","SJ","CtlRw","ROW1","B","JJ","5/11/2018",2018,2,634,1,3,0,"AMRE",1,0,1,0,1,"25-50","M","S"
"5259","SJ","SJ","CtlRw","ROW1","B","JJ","5/11/2018",2018,2,634,1,3,0,"INBU",1,0,0,1,1,"75-100","M","S"
"5260","SJ","SJ","CtlRw","ROW1","B","JJ","5/11/2018",2018,2,634,1,3,0,"YEWA",1,1,1,1,1,"50-75","M","S"
"5261","SJ","SJ","CtlRw","ROW1","B","JJ","5/11/2018",2018,2,634,1,3,0,"KEWA",1,0,0,0,1,"75-100","M","S"
"5262","SJ","SJ","CtlRw","ROW1","B","JJ","5/11/2018",2018,2,634,1,3,0,"NOPA",1,1,0,0,1,"75-100","M","S"
"5263","SJ","SJ","CtlRw","ROW1","B","JJ","5/11/2018",2018,2,634,1,3,0,"REVI",1,1,0,1,1,"50-75","M","S"
"5264","SJ","SJ","CtlRw","ROW1","B","JJ","5/11/2018",2018,2,634,1,3,0,"REVI",1,1,0,1,1,"75-100","M","S"
"5265","SJ","SJ","CtlRw","ROW1","B","JJ","5/11/2018",2018,2,634,1,3,0,"WOTH",1,1,1,1,1,">100","M","S"
"5266","SJ","SJ","CtlRw","ROW1","B","JJ","5/11/2018",2018,2,634,1,3,0,"BHCO",1,1,1,0,0,"50-75","M","S/C"
