Site1,Site2,Treatment,Block,PointID,Observer,Date,Year1,Year2,TimeofSurvey,Visit,Noise,Sky,Wind,Species,Time1,Time2,Time3,Time4,Time5,Distance,Sex,Detection
BL,BL,10060,ROW1,B,JJ,5/29/18,2018,2,710,1,1,2,0,CEDW,0,0,1,0,0,75-100,U,C
BL,BL,10060,ROW1,B,JJ,5/29/18,2018,2,710,1,1,2,0,EAPH,0,0,1,1,1,25-50,U,C/V
BL,BL,10060,ROW1,B,JJ,5/29/18,2018,2,710,1,1,2,0,EAPH,0,0,1,1,1,25-50,U,C/V
BL,BL,10060,ROW1,B,JJ,5/29/18,2018,2,710,1,1,2,0,BAWW,0,0,0,1,1,50-75,M,S
BL,BL,10060,ROW1,B,JJ,5/29/18,2018,2,710,1,1,2,0,BLJA,0,0,0,0,1,>100,U,C
LW,LW2,5020,ROW2,A,MH,6/14/18,2018,1,557,2,1,3,1,NOCA,1,1,1,0,1,75-100,M,S
LW,LW2,15020,ROW2,A,JJ,6/14/18,2018,1,649,2,1,3,0,BWWA,0,0,0,0,1,50-75,M,S
SJ,SJ,5060,ROW1,B,EM,6/29/18,2018,2,732,2,2,3,0,AMCR,1,1,1,1,1,>100,U,C
SJ,SJ,5060,ROW1,A,EM,6/29/18,2018,2,752,2,1,3,0,BHCO,1,0,0,0,0,0-25,M,C/V
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,REVI,1,1,1,0,1,50-75,M,S
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,REVI,1,1,1,0,1,50-75,M,S
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,OVEN,1,1,1,1,1,50-75,M,S
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,BGGN,1,0,1,0,0,25-50,U,C
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,INBU,1,1,1,1,1,50-75,M,S
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,AMCR,1,1,1,1,0,>100,U,C
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,BAWW,1,0,0,0,1,50-75,M,S
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,INBU,1,1,1,1,1,75-100,M,S
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,CORA,1,0,0,0,0,>100,U,C
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,OVEN,1,1,1,1,1,75-100,M,S
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,RBGR,0,1,1,0,1,75-100,M,S
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,TUTI,0,0,1,1,0,50-75,M,S
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,YBCU,0,0,1,0,0,75-100,U,C
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,EATO,0,0,1,0,0,75-100,M,S
ML,ML2,CL,REGEN2,PC,RB,6/7/18,2018,1,540,1,0,0,0,HAWO,0,0,0,0,1,75-100,U,C
ML,ML2,CW,REGEN2,PC,RB,6/7/18,2018,1,600,1,0,0,0,REVI,1,1,1,1,1,50-75,M,S
ML,ML2,CW,REGEN2,PC,RB,6/7/18,2018,1,600,1,0,0,0,EATO,1,1,1,1,1,25-50,M,S/C
ML,ML2,CW,REGEN2,PC,RB,6/7/18,2018,1,600,1,0,0,0,OVEN,1,1,0,1,1,75-100,M,S
ML,ML2,CW,REGEN2,PC,RB,6/7/18,2018,1,600,1,0,0,0,BLJA,1,1,1,1,1,25-50,U,C
ML,ML2,CW,REGEN2,PC,RB,6/7/18,2018,1,600,1,0,0,0,SCTA,1,1,1,0,1,75-100,M,S
ML,ML2,CW,REGEN2,PC,RB,6/7/18,2018,1,600,1,0,0,0,INBU,1,1,1,1,1,50-75,M,S
ML,ML2,CW,REGEN2,PC,RB,6/7/18,2018,1,600,1,0,0,0,AMCR,1,1,0,1,0,>100,U,C
ML,ML2,CW,REGEN2,PC,RB,6/7/18,2018,1,600,1,0,0,0,REVI,1,1,1,1,1,75-100,M,S
ML,ML2,CW,REGEN2,PC,RB,6/7/18,2018,1,600,1,0,0,0,OVEN,1,1,1,1,0,75-100,M,S
ML,ML2,CW,REGEN2,PC,RB,6/7/18,2018,1,600,1,0,0,0,YBCU,0,1,0,0,0,75-100,U,C
ML,ML2,CW,REGEN2,PC,RB,6/7/18,2018,1,600,1,0,0,0,RBGR,0,1,1,0,1,75-100,M,S
ML,ML2,CW,REGEN2,PC,RB,6/7/18,2018,1,600,1,0,0,0,CANG,0,0,1,0,1,>100,U,C
ML,ML2,CW,REGEN2,PC,RB,6/7/18,2018,1,600,1,0,0,0,CORA,0,0,0,1,0,>100,U,C
ML,ML2,CW,REGEN2,PC,RB,6/7/18,2018,1,600,1,0,0,0,AMRO,0,0,0,0,1,50-75,M,V
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,BHVI,1,1,1,0,0,75-100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,OVEN,1,1,1,1,1,75-100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,EATO,1,1,0,1,1,50-75,M,S
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,TUTI,1,0,1,1,0,75-100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,TUTI,1,1,1,1,0,75-100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,REVI,1,1,0,1,1,75-100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,AMGO,1,0,1,0,0,25-50,U,C
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,SCTA,1,1,1,1,1,75-100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,AMCR,1,1,1,1,1,>100,U,C
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,EABL,0,1,1,0,1,25-50,M,S/V
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,NOFL,0,1,1,0,0,75-100,U,C
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,CANG,0,0,1,0,0,>100,U,C
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,OVEN,0,0,1,1,1,75-100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,OVEN,0,0,1,1,1,>100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,GCFL,0,0,0,1,0,>100,U,C
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,BLJA,0,0,0,0,1,75-100,U,C
ML,ML1,CW,REGEN1,PC,RB,6/7/18,2018,1,625,1,0,0,0,SCTA,0,0,0,0,1,>100,M,S
ML,ML1,HS,REGEN1,PC,RB,6/7/18,2018,1,648,1,0,0,0,OVEN,1,1,1,1,1,0-25,M,S
ML,ML1,HS,REGEN1,PC,RB,6/7/18,2018,1,648,1,0,0,0,OVEN,1,1,1,1,1,25-50,M,S
ML,ML1,HS,REGEN1,PC,RB,6/7/18,2018,1,648,1,0,0,0,WEWA,1,0,0,0,0,0-25,M,S
ML,ML1,HS,REGEN1,PC,RB,6/7/18,2018,1,648,1,0,0,0,OVEN,1,1,1,1,1,75-100,M,S
ML,ML1,HS,REGEN1,PC,RB,6/7/18,2018,1,648,1,0,0,0,AMCR,1,1,0,0,1,>100,U,C
ML,ML1,HS,REGEN1,PC,RB,6/7/18,2018,1,648,1,0,0,0,BLJA,1,1,1,0,0,50-75,U,C
ML,ML1,HS,REGEN1,PC,RB,6/7/18,2018,1,648,1,0,0,0,AMRO,1,1,1,0,1,75-100,M,S
ML,ML1,HS,REGEN1,PC,RB,6/7/18,2018,1,648,1,0,0,0,REVI,0,1,1,1,1,25-50,M,S
ML,ML1,HS,REGEN1,PC,RB,6/7/18,2018,1,648,1,0,0,0,BLJA,0,1,0,0,0,75-100,U,C
ML,ML1,HS,REGEN1,PC,RB,6/7/18,2018,1,648,1,0,0,0,REVI,0,1,1,1,0,75-100,M,S
ML,ML1,HS,REGEN1,PC,RB,6/7/18,2018,1,648,1,0,0,0,SCTA,0,1,1,1,1,75-100,M,S
ML,ML1,HS,REGEN1,PC,RB,6/7/18,2018,1,648,1,0,0,0,AMGO,0,0,1,0,0,50-75,U,C
ML,ML1,HS,REGEN1,PC,RB,6/7/18,2018,1,648,1,0,0,0,SCTA,0,0,0,0,1,50-75,U,C
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,SCTA,1,1,1,1,1,25-50,M,S
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,BAWW,1,1,1,0,1,25-50,M,S
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,INBU,1,1,1,1,0,75-100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,EAWP,1,1,1,1,1,50-75,M,S
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,OVEN,1,1,0,0,1,75-100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,OVEN,1,0,0,1,1,50-75,M,S
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,AMCR,1,0,1,0,0,>100,U,C
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,TUTI,1,1,1,0,1,75-100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,WEWA,1,1,1,1,0,0-25,M,S
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,REVI,1,1,1,1,1,75-100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,REVI,1,1,1,1,1,75-100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,RBGR,1,1,1,0,0,75-100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,PIWO,0,1,0,0,0,>100,U,C
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,EATO,0,1,1,1,1,0-25,M,S/C
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,REVI,0,1,0,1,0,>100,U,C
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,AMRO,0,0,1,0,0,0-25,U,C
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,CORA,0,0,1,0,0,>100,U,C
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,GCFL,0,0,0,0,1,>100,U,C
ML,ML1,CL,REGEN1,PC,RB,6/7/18,2018,1,709,1,0,0,0,WBNU,0,0,0,0,1,75-100,U,V
ML,ML1,CtlRg,REGEN1,PC,RB,6/7/18,2018,1,733,1,0,0,0,SCTA,1,1,1,1,1,25-50,M,S
ML,ML1,CtlRg,REGEN1,PC,RB,6/7/18,2018,1,733,1,0,0,0,OVEN,1,1,1,1,0,50-75,M,S
ML,ML1,CtlRg,REGEN1,PC,RB,6/7/18,2018,1,733,1,0,0,0,TUTI,1,0,1,1,0,75-100,M,S
ML,ML1,CtlRg,REGEN1,PC,RB,6/7/18,2018,1,733,1,0,0,0,REVI,1,0,0,0,0,75-100,M,S
ML,ML1,CtlRg,REGEN1,PC,RB,6/7/18,2018,1,733,1,0,0,0,AMCR,1,1,1,1,1,>100,U,C
ML,ML1,CtlRg,REGEN1,PC,RB,6/7/18,2018,1,733,1,0,0,0,WITU,1,1,0,0,0,75-100,U,C
ML,ML1,CtlRg,REGEN1,PC,RB,6/7/18,2018,1,733,1,0,0,0,OVEN,0,1,1,1,0,75-100,M,S
ML,ML1,CtlRg,REGEN1,PC,RB,6/7/18,2018,1,733,1,0,0,0,AMCR,0,1,1,0,0,75-100,U,C
ML,ML1,CtlRg,REGEN1,PC,RB,6/7/18,2018,1,733,1,0,0,0,GCFL,0,0,1,0,0,>100,U,C
ML,ML1,CtlRg,REGEN1,PC,RB,6/7/18,2018,1,733,1,0,0,0,EAWP,0,0,1,0,0,>100,M,S
ML,ML1,CtlRg,REGEN1,PC,RB,6/7/18,2018,1,733,1,0,0,0,TUTI,0,0,1,1,1,>100,M,S
ML,ML1,CtlRg,REGEN1,PC,RB,6/7/18,2018,1,733,1,0,0,0,PIWO,0,0,0,1,0,>100,U,C
ML,ML1,CtlRg,REGEN1,PC,RB,6/7/18,2018,1,733,1,0,0,0,SCTA,0,0,0,0,1,75-100,M,S
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,REVI,1,1,1,1,0,0-25,M,S
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,OVEN,1,1,1,1,1,0-25,M,S
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,OVEN,1,1,1,1,1,50-75,M,S
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,TUTI,1,0,0,0,0,>100,M,S
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,WEWA,1,0,0,0,0,75-100,M,S
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,AMRO,1,1,1,1,1,75-100,M,S
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,BHVI,1,0,0,0,1,25-50,M,S
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,BLJA,1,0,1,0,0,50-75,U,C
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,OVEN,1,1,1,1,1,>100,M,S
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,SCTA,1,0,1,0,0,>100,M,S
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,REVI,0,0,1,0,1,75-100,M,S
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,BLJA,0,0,0,1,0,75-100,U,C
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,AMCR,0,0,0,1,0,>100,U,C
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,CANG,0,0,0,0,1,>100,U,C
ML,ML2,HS,REGEN2,PC,RB,6/7/18,2018,1,800,1,0,0,0,AMGO,0,0,0,0,1,50-75,U,C
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,SCTA,1,1,1,0,0,50-75,M,S
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,SCTA,1,1,1,0,1,50-75,M,S
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,AMCR,1,0,1,0,0,>100,U,C
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,SCTA,1,1,1,0,0,>100,M,S
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,EAWP,1,1,0,0,1,75-100,M,S
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,WBNU,1,0,0,0,0,25-50,U,C
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,PIWO,1,1,1,1,1,>100,U,C
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,TUTI,0,1,0,1,1,50-75,M,S
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,BTNW,0,1,1,1,1,50-75,M,S
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,BTNW,0,1,1,0,0,25-50,M,S
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,REVI,0,0,1,1,1,75-100,M,S
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,AMRO,0,0,1,1,0,>100,M,S
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,YTVI,0,0,0,0,1,75-100,M,S
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,BLJA,0,0,0,0,1,75-100,U,C
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,TUTI,0,0,0,0,1,25-50,U,C
ML,ML2,CtlRg,REGEN2,PC,RB,6/7/18,2018,1,828,1,0,0,0,WBNU,0,0,0,0,1,25-50,U,C
ML,ML2,CL,REGEN2,PC,RB,6/8/18,2018,1,538,2,0,0,0,EATO,1,1,1,1,1,25-50,M,S
ML,ML2,CL,REGEN2,PC,RB,6/8/18,2018,1,538,2,0,0,0,RBGR,1,1,1,0,0,75-100,M,S
ML,ML2,CL,REGEN2,PC,RB,6/8/18,2018,1,538,2,0,0,0,INBU,1,1,1,0,1,50-75,M,S
ML,ML2,CL,REGEN2,PC,RB,6/8/18,2018,1,538,2,0,0,0,EAWP,1,1,1,1,0,75-100,M,S
ML,ML2,CL,REGEN2,PC,RB,6/8/18,2018,1,538,2,0,0,0,OVEN,1,1,1,1,1,>100,M,S
ML,ML2,CL,REGEN2,PC,RB,6/8/18,2018,1,538,2,0,0,0,REVI,1,1,1,1,1,>100,M,S
ML,ML2,CL,REGEN2,PC,RB,6/8/18,2018,1,538,2,0,0,0,AMCR,1,1,0,1,1,>100,U,C
ML,ML2,CL,REGEN2,PC,RB,6/8/18,2018,1,538,2,0,0,0,OVEN,1,1,1,1,1,>100,M,S
ML,ML2,CL,REGEN2,PC,RB,6/8/18,2018,1,538,2,0,0,0,REVI,1,1,1,1,1,75-100,M,S
ML,ML2,CL,REGEN2,PC,RB,6/8/18,2018,1,538,2,0,0,0,BAWW,0,1,1,1,0,>100,M,S
ML,ML2,CL,REGEN2,PC,RB,6/8/18,2018,1,538,2,0,0,0,SCTA,0,1,0,0,0,>100,M,S/C
ML,ML2,CL,REGEN2,PC,RB,6/8/18,2018,1,538,2,0,0,0,AMRO,0,0,0,1,1,>100,M,S
ML,ML2,CL,REGEN2,PC,RB,6/8/18,2018,1,538,2,0,0,0,EATO,0,0,0,1,0,>100,M,S
ML,ML2,CL,REGEN2,PC,RB,6/8/18,2018,1,538,2,0,0,0,MODO,0,0,0,0,1,75-100,M,S
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,EATO,1,1,1,1,1,25-50,M,S/C
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,PIWA,1,0,0,0,0,75-100,M,S
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,BLJA,1,1,1,0,0,75-100,U,C
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,BLJA,1,1,1,0,0,75-100,U,C
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,REVI,1,1,1,1,1,75-100,M,S
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,REVI,1,1,1,1,1,75-100,M,S
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,INBU,1,1,1,1,1,>100,M,S
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,OVEN,1,1,1,1,1,>100,M,S
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,AMCR,1,1,1,1,0,>100,U,C
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,RBGR,1,0,0,0,0,50-75,M,S
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,OVEN,0,0,1,1,1,>100,M,S
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,CANG,0,0,0,1,1,>100,U,C
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,CEDW,0,0,0,1,0,50-75,U,C/V/F
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,CEDW,0,0,0,1,0,50-75,U,C/V/F
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,CEDW,0,0,0,1,0,50-75,U,C/V/F
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,EATO,0,0,0,0,1,0-25,F,V
ML,ML2,CW,REGEN2,PC,RB,6/8/18,2018,1,557,2,0,0,0,EATO,0,0,0,0,1,0-25,U,V
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,BHVI,1,1,1,1,1,75-100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,OVEN,1,1,1,1,1,75-100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,OVEN,1,1,1,1,1,75-100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,EATO,1,1,1,1,1,50-75,M,S
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,BHVI,1,0,0,0,0,75-100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,AMCR,1,1,1,1,1,>100,U,C
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,WBNU,1,0,1,0,0,75-100,U,C
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,REVI,1,1,1,1,1,>100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,REVI,1,1,1,1,1,>100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,SCTA,1,0,0,1,0,>100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,OVEN,0,1,1,1,1,>100,M,S
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,CORA,0,1,0,0,0,>100,U,C
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,AMGO,0,1,0,0,0,75-100,U,C/F
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,YBCU,0,1,0,1,0,75-100,U,C
ML,ML1,CW,REGEN1,PC,RB,6/8/18,2018,1,616,2,0,0,0,BLJA,0,0,1,0,0,>100,U,C
ML,ML1,HS,REGEN1,PC,RB,6/8/18,2018,1,637,2,0,0,0,OVEN,1,1,1,1,1,50-75,M,S
ML,ML1,HS,REGEN1,PC,RB,6/8/18,2018,1,637,2,0,0,0,OVEN,1,1,1,1,1,75-100,M,S
ML,ML1,HS,REGEN1,PC,RB,6/8/18,2018,1,637,2,0,0,0,REVI,1,1,1,1,1,75-100,M,S
ML,ML1,HS,REGEN1,PC,RB,6/8/18,2018,1,637,2,0,0,0,BCCH,1,1,1,1,0,50-75,M,S
ML,ML1,HS,REGEN1,PC,RB,6/8/18,2018,1,637,2,0,0,0,AMCR,1,0,1,1,0,>100,U,C
ML,ML1,HS,REGEN1,PC,RB,6/8/18,2018,1,637,2,0,0,0,OVEN,1,1,1,1,1,>100,M,S
ML,ML1,HS,REGEN1,PC,RB,6/8/18,2018,1,637,2,0,0,0,REVI,1,1,1,1,1,75-100,M,S
ML,ML1,HS,REGEN1,PC,RB,6/8/18,2018,1,637,2,0,0,0,OVEN,1,1,1,1,1,50-75,M,S
ML,ML1,HS,REGEN1,PC,RB,6/8/18,2018,1,637,2,0,0,0,TUTI,1,0,0,0,0,25-50,U,C
ML,ML1,HS,REGEN1,PC,RB,6/8/18,2018,1,637,2,0,0,0,WEWA,0,1,1,1,1,75-100,M,S
ML,ML1,HS,REGEN1,PC,RB,6/8/18,2018,1,637,2,0,0,0,AMRO,0,0,1,0,0,0-25,U,C
ML,ML1,HS,REGEN1,PC,RB,6/8/18,2018,1,637,2,0,0,0,WBNU,0,0,0,0,1,50-75,U,C
ML,ML1,HS,REGEN1,PC,RB,6/8/18,2018,1,637,2,0,0,0,CORA,0,0,0,0,1,>100,U,C
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,CORA,1,0,1,1,1,>100,U,C
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,AMCR,1,0,1,1,1,>100,U,C
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,EAWP,1,1,1,1,1,>100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,OVEN,1,1,1,1,1,75-100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,SCTA,1,1,0,1,1,25-50,M,S
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,REVI,1,1,1,1,1,50-75,M,S
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,REVI,1,1,1,1,1,75-100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,AMRO,1,0,1,1,0,>100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,GCFL,1,1,0,1,0,75-100,U,C
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,WBNU,1,0,0,0,0,50-75,U,C
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,BLJA,1,1,1,0,0,75-100,U,C
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,TUTI,1,0,1,0,1,75-100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,SCTA,1,1,0,1,0,>100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,OVEN,1,1,1,1,1,>100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,EATO,1,1,0,0,0,75-100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,INBU,0,1,1,1,1,>100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,WEWA,0,0,1,1,0,75-100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,TUTI,0,0,0,1,1,>100,M,S
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,DOWO,0,0,0,1,0,25-50,U,C
ML,ML1,CL,REGEN1,PC,RB,6/8/18,2018,1,657,2,0,0,0,CANG,0,0,0,0,1,>100,U,C
